// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\6c0fd724-5625-4eb9-8039-b4326be12c6f
// command took 2,05s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\6c0fd724-5625-4eb9-8039-b4326be12c6f
// command took 3,11s and exited with 0
// ***** Done, took 00:00:05 (5.34 sec)   *****
// Found 5 benchmarks:
//   ArrayAccessMethods.ForCacheArray: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.For: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.ForEach: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqAggregate: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqSum: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ArrayAccessMethods.ForCacheArray: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "6c0fd724-5625-4eb9-8039-b4326be12c6f.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.ForCacheArray" --job "Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 0 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\6c0fd724-5625-4eb9-8039-b4326be12c6f\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-TFLTWX(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

WorkloadActual  26: 3 op, 151100.00 ns, 50.3667 us/op
WorkloadActual  27: 3 op, 155300.00 ns, 51.7667 us/op
WorkloadActual  28: 3 op, 150400.00 ns, 50.1333 us/op
WorkloadActual  29: 3 op, 153800.00 ns, 51.2667 us/op
WorkloadActual  30: 3 op, 150800.00 ns, 50.2667 us/op
WorkloadActual  31: 3 op, 151000.00 ns, 50.3333 us/op
WorkloadActual  32: 3 op, 192800.00 ns, 64.2667 us/op
WorkloadActual  33: 3 op, 155300.00 ns, 51.7667 us/op
WorkloadActual  34: 3 op, 150600.00 ns, 50.2000 us/op
WorkloadActual  35: 3 op, 150500.00 ns, 50.1667 us/op
WorkloadActual  36: 3 op, 147100.00 ns, 49.0333 us/op
WorkloadActual  37: 3 op, 151200.00 ns, 50.4000 us/op
WorkloadActual  38: 3 op, 153700.00 ns, 51.2333 us/op
WorkloadActual  39: 3 op, 150100.00 ns, 50.0333 us/op
WorkloadActual  40: 3 op, 152000.00 ns, 50.6667 us/op
WorkloadActual  41: 3 op, 184500.00 ns, 61.5000 us/op
WorkloadActual  42: 3 op, 151100.00 ns, 50.3667 us/op
WorkloadActual  43: 3 op, 149600.00 ns, 49.8667 us/op
WorkloadActual  44: 3 op, 155000.00 ns, 51.6667 us/op
WorkloadActual  45: 3 op, 155300.00 ns, 51.7667 us/op
WorkloadActual  46: 3 op, 153600.00 ns, 51.2000 us/op
WorkloadActual  47: 3 op, 153900.00 ns, 51.3000 us/op
WorkloadActual  48: 3 op, 153700.00 ns, 51.2333 us/op
WorkloadActual  49: 3 op, 192800.00 ns, 64.2667 us/op
WorkloadActual  50: 3 op, 151200.00 ns, 50.4000 us/op
WorkloadActual  51: 3 op, 159000.00 ns, 53.0000 us/op
WorkloadActual  52: 3 op, 170300.00 ns, 56.7667 us/op
WorkloadActual  53: 3 op, 153700.00 ns, 51.2333 us/op
WorkloadActual  54: 3 op, 153200.00 ns, 51.0667 us/op
WorkloadActual  55: 3 op, 146600.00 ns, 48.8667 us/op
WorkloadActual  56: 3 op, 150300.00 ns, 50.1000 us/op
WorkloadActual  57: 3 op, 205800.00 ns, 68.6000 us/op
WorkloadActual  58: 3 op, 155000.00 ns, 51.6667 us/op
WorkloadActual  59: 3 op, 150300.00 ns, 50.1000 us/op
WorkloadActual  60: 3 op, 154400.00 ns, 51.4667 us/op
WorkloadActual  61: 3 op, 150700.00 ns, 50.2333 us/op
WorkloadActual  62: 3 op, 155800.00 ns, 51.9333 us/op
WorkloadActual  63: 3 op, 150700.00 ns, 50.2333 us/op
WorkloadActual  64: 3 op, 193000.00 ns, 64.3333 us/op
WorkloadActual  65: 3 op, 146600.00 ns, 48.8667 us/op
WorkloadActual  66: 3 op, 146600.00 ns, 48.8667 us/op
WorkloadActual  67: 3 op, 151100.00 ns, 50.3667 us/op
WorkloadActual  68: 3 op, 150900.00 ns, 50.3000 us/op
WorkloadActual  69: 3 op, 155600.00 ns, 51.8667 us/op
WorkloadActual  70: 3 op, 155500.00 ns, 51.8333 us/op
WorkloadActual  71: 3 op, 153300.00 ns, 51.1000 us/op
WorkloadActual  72: 3 op, 150900.00 ns, 50.3000 us/op
WorkloadActual  73: 3 op, 148900.00 ns, 49.6333 us/op
WorkloadActual  74: 3 op, 157600.00 ns, 52.5333 us/op
WorkloadActual  75: 3 op, 147700.00 ns, 49.2333 us/op
WorkloadActual  76: 3 op, 154500.00 ns, 51.5000 us/op
WorkloadActual  77: 3 op, 151200.00 ns, 50.4000 us/op
WorkloadActual  78: 3 op, 151700.00 ns, 50.5667 us/op
WorkloadActual  79: 3 op, 146600.00 ns, 48.8667 us/op
WorkloadActual  80: 3 op, 192900.00 ns, 64.3000 us/op
WorkloadActual  81: 3 op, 150600.00 ns, 50.2000 us/op
WorkloadActual  82: 3 op, 169800.00 ns, 56.6000 us/op
WorkloadActual  83: 3 op, 167100.00 ns, 55.7000 us/op
WorkloadActual  84: 3 op, 150800.00 ns, 50.2667 us/op
WorkloadActual  85: 3 op, 146600.00 ns, 48.8667 us/op
WorkloadActual  86: 3 op, 192800.00 ns, 64.2667 us/op
WorkloadActual  87: 3 op, 151400.00 ns, 50.4667 us/op
WorkloadActual  88: 3 op, 151300.00 ns, 50.4333 us/op
WorkloadActual  89: 3 op, 151300.00 ns, 50.4333 us/op
WorkloadActual  90: 3 op, 146800.00 ns, 48.9333 us/op
WorkloadActual  91: 3 op, 156400.00 ns, 52.1333 us/op
WorkloadActual  92: 3 op, 150700.00 ns, 50.2333 us/op
WorkloadActual  93: 3 op, 149700.00 ns, 49.9000 us/op
WorkloadActual  94: 3 op, 146500.00 ns, 48.8333 us/op
WorkloadActual  95: 3 op, 152900.00 ns, 50.9667 us/op
WorkloadActual  96: 3 op, 176700.00 ns, 58.9000 us/op
WorkloadActual  97: 3 op, 196100.00 ns, 65.3667 us/op
WorkloadActual  98: 3 op, 149700.00 ns, 49.9000 us/op
WorkloadActual  99: 3 op, 149700.00 ns, 49.9000 us/op
WorkloadActual  100: 3 op, 147200.00 ns, 49.0667 us/op

// AfterActualRun
WorkloadResult   1: 3 op, 152900.00 ns, 50.9667 us/op
WorkloadResult   2: 3 op, 154200.00 ns, 51.4000 us/op
WorkloadResult   3: 3 op, 158100.00 ns, 52.7000 us/op
WorkloadResult   4: 3 op, 153000.00 ns, 51.0000 us/op
WorkloadResult   5: 3 op, 161800.00 ns, 53.9333 us/op
WorkloadResult   6: 3 op, 161100.00 ns, 53.7000 us/op
WorkloadResult   7: 3 op, 150500.00 ns, 50.1667 us/op
WorkloadResult   8: 3 op, 150400.00 ns, 50.1333 us/op
WorkloadResult   9: 3 op, 156400.00 ns, 52.1333 us/op
WorkloadResult  10: 3 op, 152700.00 ns, 50.9000 us/op
WorkloadResult  11: 3 op, 153400.00 ns, 51.1333 us/op
WorkloadResult  12: 3 op, 150500.00 ns, 50.1667 us/op
WorkloadResult  13: 3 op, 148300.00 ns, 49.4333 us/op
WorkloadResult  14: 3 op, 156400.00 ns, 52.1333 us/op
WorkloadResult  15: 3 op, 163500.00 ns, 54.5000 us/op
WorkloadResult  16: 3 op, 152900.00 ns, 50.9667 us/op
WorkloadResult  17: 3 op, 159300.00 ns, 53.1000 us/op
WorkloadResult  18: 3 op, 153000.00 ns, 51.0000 us/op
WorkloadResult  19: 3 op, 147300.00 ns, 49.1000 us/op
WorkloadResult  20: 3 op, 155400.00 ns, 51.8000 us/op
WorkloadResult  21: 3 op, 151100.00 ns, 50.3667 us/op
WorkloadResult  22: 3 op, 153600.00 ns, 51.2000 us/op
WorkloadResult  23: 3 op, 159200.00 ns, 53.0667 us/op
WorkloadResult  24: 3 op, 150800.00 ns, 50.2667 us/op
WorkloadResult  25: 3 op, 155000.00 ns, 51.6667 us/op
WorkloadResult  26: 3 op, 150100.00 ns, 50.0333 us/op
WorkloadResult  27: 3 op, 153500.00 ns, 51.1667 us/op
WorkloadResult  28: 3 op, 150500.00 ns, 50.1667 us/op
WorkloadResult  29: 3 op, 150700.00 ns, 50.2333 us/op
WorkloadResult  30: 3 op, 155000.00 ns, 51.6667 us/op
WorkloadResult  31: 3 op, 150300.00 ns, 50.1000 us/op
WorkloadResult  32: 3 op, 150200.00 ns, 50.0667 us/op
WorkloadResult  33: 3 op, 146800.00 ns, 48.9333 us/op
WorkloadResult  34: 3 op, 150900.00 ns, 50.3000 us/op
WorkloadResult  35: 3 op, 153400.00 ns, 51.1333 us/op
WorkloadResult  36: 3 op, 149800.00 ns, 49.9333 us/op
WorkloadResult  37: 3 op, 151700.00 ns, 50.5667 us/op
WorkloadResult  38: 3 op, 150800.00 ns, 50.2667 us/op
WorkloadResult  39: 3 op, 149300.00 ns, 49.7667 us/op
WorkloadResult  40: 3 op, 154700.00 ns, 51.5667 us/op
WorkloadResult  41: 3 op, 155000.00 ns, 51.6667 us/op
WorkloadResult  42: 3 op, 153300.00 ns, 51.1000 us/op
WorkloadResult  43: 3 op, 153600.00 ns, 51.2000 us/op
WorkloadResult  44: 3 op, 153400.00 ns, 51.1333 us/op
WorkloadResult  45: 3 op, 150900.00 ns, 50.3000 us/op
WorkloadResult  46: 3 op, 158700.00 ns, 52.9000 us/op
WorkloadResult  47: 3 op, 153400.00 ns, 51.1333 us/op
WorkloadResult  48: 3 op, 152900.00 ns, 50.9667 us/op
WorkloadResult  49: 3 op, 146300.00 ns, 48.7667 us/op
WorkloadResult  50: 3 op, 150000.00 ns, 50.0000 us/op
WorkloadResult  51: 3 op, 154700.00 ns, 51.5667 us/op
WorkloadResult  52: 3 op, 150000.00 ns, 50.0000 us/op
WorkloadResult  53: 3 op, 154100.00 ns, 51.3667 us/op
WorkloadResult  54: 3 op, 150400.00 ns, 50.1333 us/op
WorkloadResult  55: 3 op, 155500.00 ns, 51.8333 us/op
WorkloadResult  56: 3 op, 150400.00 ns, 50.1333 us/op
WorkloadResult  57: 3 op, 146300.00 ns, 48.7667 us/op
WorkloadResult  58: 3 op, 146300.00 ns, 48.7667 us/op
WorkloadResult  59: 3 op, 150800.00 ns, 50.2667 us/op
WorkloadResult  60: 3 op, 150600.00 ns, 50.2000 us/op
WorkloadResult  61: 3 op, 155300.00 ns, 51.7667 us/op
WorkloadResult  62: 3 op, 155200.00 ns, 51.7333 us/op
WorkloadResult  63: 3 op, 153000.00 ns, 51.0000 us/op
WorkloadResult  64: 3 op, 150600.00 ns, 50.2000 us/op
WorkloadResult  65: 3 op, 148600.00 ns, 49.5333 us/op
WorkloadResult  66: 3 op, 157300.00 ns, 52.4333 us/op
WorkloadResult  67: 3 op, 147400.00 ns, 49.1333 us/op
WorkloadResult  68: 3 op, 154200.00 ns, 51.4000 us/op
WorkloadResult  69: 3 op, 150900.00 ns, 50.3000 us/op
WorkloadResult  70: 3 op, 151400.00 ns, 50.4667 us/op
WorkloadResult  71: 3 op, 146300.00 ns, 48.7667 us/op
WorkloadResult  72: 3 op, 150300.00 ns, 50.1000 us/op
WorkloadResult  73: 3 op, 150500.00 ns, 50.1667 us/op
WorkloadResult  74: 3 op, 146300.00 ns, 48.7667 us/op
WorkloadResult  75: 3 op, 151100.00 ns, 50.3667 us/op
WorkloadResult  76: 3 op, 151000.00 ns, 50.3333 us/op
WorkloadResult  77: 3 op, 151000.00 ns, 50.3333 us/op
WorkloadResult  78: 3 op, 146500.00 ns, 48.8333 us/op
WorkloadResult  79: 3 op, 156100.00 ns, 52.0333 us/op
WorkloadResult  80: 3 op, 150400.00 ns, 50.1333 us/op
WorkloadResult  81: 3 op, 149400.00 ns, 49.8000 us/op
WorkloadResult  82: 3 op, 146200.00 ns, 48.7333 us/op
WorkloadResult  83: 3 op, 152600.00 ns, 50.8667 us/op
WorkloadResult  84: 3 op, 149400.00 ns, 49.8000 us/op
WorkloadResult  85: 3 op, 149400.00 ns, 49.8000 us/op
WorkloadResult  86: 3 op, 146900.00 ns, 48.9667 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 50.7070 us, StdErr = 0.1318 us (0.26%); N = 86, StdDev = 1.2220 us
Min = 48.7333 us, Q1 = 50.0667 us, Median = 50.3500 us, Q3 = 51.4000 us, Max = 54.5000 us
IQR = 1.3333 us, LowerFence = 48.0667 us, UpperFence = 53.4000 us
ConfidenceInterval = [50.2578 us; 51.1561 us] (CI 99.9%), Margin = 0.4492 us (0.89% of Mean)
Skewness = 0.66, Kurtosis = 3.49, MValue = 2

// **************************
// Benchmark: ArrayAccessMethods.LinqAggregate: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "6c0fd724-5625-4eb9-8039-b4326be12c6f.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.LinqAggregate" --job "Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 3 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\6c0fd724-5625-4eb9-8039-b4326be12c6f\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-PKXKOF(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

OverheadJitting  1: 1 op, 405900.00 ns, 405.9000 us/op
WorkloadJitting  1: 1 op, 2178600.00 ns, 2.1786 ms/op

OverheadWarmup   1: 3 op, 5500.00 ns, 1.8333 us/op
OverheadWarmup   2: 3 op, 300.00 ns, 100.0000 ns/op
OverheadWarmup   3: 3 op, 300.00 ns, 100.0000 ns/op
OverheadWarmup   4: 3 op, 300.00 ns, 100.0000 ns/op
OverheadWarmup   5: 3 op, 300.00 ns, 100.0000 ns/op
OverheadWarmup   6: 3 op, 400.00 ns, 133.3333 ns/op

OverheadActual   1: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual   2: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual   3: 3 op, 1800.00 ns, 600.0000 ns/op
OverheadActual   4: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual   5: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual   6: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual   7: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual   8: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual   9: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual  10: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual  11: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual  12: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual  13: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual  14: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual  15: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual  16: 3 op, 500.00 ns, 166.6667 ns/op
OverheadActual  17: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  18: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  19: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual  20: 3 op, 200.00 ns, 66.6667 ns/op

WorkloadWarmup   1: 3 op, 2229500.00 ns, 743.1667 us/op

// BeforeActualRun
WorkloadActual   1: 3 op, 2316800.00 ns, 772.2667 us/op
WorkloadActual   2: 3 op, 2266600.00 ns, 755.5333 us/op
WorkloadActual   3: 3 op, 2270300.00 ns, 756.7667 us/op
WorkloadActual   4: 3 op, 2288200.00 ns, 762.7333 us/op
WorkloadActual   5: 3 op, 2286400.00 ns, 762.1333 us/op
WorkloadActual   6: 3 op, 2301700.00 ns, 767.2333 us/op
WorkloadActual   7: 3 op, 2319400.00 ns, 773.1333 us/op
WorkloadActual   8: 3 op, 2275800.00 ns, 758.6000 us/op
WorkloadActual   9: 3 op, 2275000.00 ns, 758.3333 us/op
WorkloadActual  10: 3 op, 2262200.00 ns, 754.0667 us/op
WorkloadActual  11: 3 op, 2290700.00 ns, 763.5667 us/op
WorkloadActual  12: 3 op, 2278300.00 ns, 759.4333 us/op
WorkloadActual  13: 3 op, 2354400.00 ns, 784.8000 us/op
WorkloadActual  14: 3 op, 2373300.00 ns, 791.1000 us/op
WorkloadActual  15: 3 op, 2205400.00 ns, 735.1333 us/op
WorkloadActual  16: 3 op, 2268100.00 ns, 756.0333 us/op
WorkloadActual  17: 3 op, 2235100.00 ns, 745.0333 us/op
WorkloadActual  18: 3 op, 2273100.00 ns, 757.7000 us/op
WorkloadActual  19: 3 op, 2314500.00 ns, 771.5000 us/op
WorkloadActual  20: 3 op, 2283200.00 ns, 761.0667 us/op
WorkloadActual  21: 3 op, 2323300.00 ns, 774.4333 us/op
WorkloadActual  22: 3 op, 2362100.00 ns, 787.3667 us/op
WorkloadActual  23: 3 op, 2266400.00 ns, 755.4667 us/op
WorkloadActual  24: 3 op, 2278000.00 ns, 759.3333 us/op
WorkloadActual  25: 3 op, 2259200.00 ns, 753.0667 us/op
WorkloadActual  26: 3 op, 2292900.00 ns, 764.3000 us/op
WorkloadActual  27: 3 op, 2230200.00 ns, 743.4000 us/op
WorkloadActual  28: 3 op, 2289700.00 ns, 763.2333 us/op
WorkloadActual  29: 3 op, 2296200.00 ns, 765.4000 us/op
WorkloadActual  30: 3 op, 2416800.00 ns, 805.6000 us/op
WorkloadActual  31: 3 op, 2268900.00 ns, 756.3000 us/op
WorkloadActual  32: 3 op, 2264500.00 ns, 754.8333 us/op
WorkloadActual  33: 3 op, 2258200.00 ns, 752.7333 us/op
WorkloadActual  34: 3 op, 2271700.00 ns, 757.2333 us/op
WorkloadActual  35: 3 op, 2211300.00 ns, 737.1000 us/op
WorkloadActual  36: 3 op, 2222900.00 ns, 740.9667 us/op
WorkloadActual  37: 3 op, 2358400.00 ns, 786.1333 us/op
WorkloadActual  38: 3 op, 2322900.00 ns, 774.3000 us/op
WorkloadActual  39: 3 op, 2266200.00 ns, 755.4000 us/op
WorkloadActual  40: 3 op, 2267400.00 ns, 755.8000 us/op
WorkloadActual  41: 3 op, 2308400.00 ns, 769.4667 us/op
WorkloadActual  42: 3 op, 2275700.00 ns, 758.5667 us/op
WorkloadActual  43: 3 op, 2287300.00 ns, 762.4333 us/op
WorkloadActual  44: 3 op, 2271100.00 ns, 757.0333 us/op
WorkloadActual  45: 3 op, 2257500.00 ns, 752.5000 us/op
WorkloadActual  46: 3 op, 2296600.00 ns, 765.5333 us/op
WorkloadActual  47: 3 op, 2307100.00 ns, 769.0333 us/op
WorkloadActual  48: 3 op, 2335500.00 ns, 778.5000 us/op
WorkloadActual  49: 3 op, 2488900.00 ns, 829.6333 us/op
WorkloadActual  50: 3 op, 2304600.00 ns, 768.2000 us/op
WorkloadActual  51: 3 op, 2302000.00 ns, 767.3333 us/op
WorkloadActual  52: 3 op, 2313000.00 ns, 771.0000 us/op
WorkloadActual  53: 3 op, 2279700.00 ns, 759.9000 us/op
WorkloadActual  54: 3 op, 10897800.00 ns, 3.6326 ms/op
WorkloadActual  55: 3 op, 2245400.00 ns, 748.4667 us/op
WorkloadActual  56: 3 op, 2288400.00 ns, 762.8000 us/op
WorkloadActual  57: 3 op, 2279200.00 ns, 759.7333 us/op
WorkloadActual  58: 3 op, 2380900.00 ns, 793.6333 us/op
WorkloadActual  59: 3 op, 2524700.00 ns, 841.5667 us/op
WorkloadActual  60: 3 op, 2249000.00 ns, 749.6667 us/op
WorkloadActual  61: 3 op, 2277300.00 ns, 759.1000 us/op
WorkloadActual  62: 3 op, 2357600.00 ns, 785.8667 us/op
WorkloadActual  63: 3 op, 2299900.00 ns, 766.6333 us/op
WorkloadActual  64: 3 op, 2329700.00 ns, 776.5667 us/op
WorkloadActual  65: 3 op, 2238300.00 ns, 746.1000 us/op
WorkloadActual  66: 3 op, 2290000.00 ns, 763.3333 us/op
WorkloadActual  67: 3 op, 2198100.00 ns, 732.7000 us/op
WorkloadActual  68: 3 op, 2280000.00 ns, 760.0000 us/op
WorkloadActual  69: 3 op, 2270200.00 ns, 756.7333 us/op
WorkloadActual  70: 3 op, 2296000.00 ns, 765.3333 us/op
WorkloadActual  71: 3 op, 2340400.00 ns, 780.1333 us/op
WorkloadActual  72: 3 op, 2233400.00 ns, 744.4667 us/op
WorkloadActual  73: 3 op, 2272200.00 ns, 757.4000 us/op
WorkloadActual  74: 3 op, 2271300.00 ns, 757.1000 us/op
WorkloadActual  75: 3 op, 2318700.00 ns, 772.9000 us/op
WorkloadActual  76: 3 op, 2272000.00 ns, 757.3333 us/op
WorkloadActual  77: 3 op, 2257400.00 ns, 752.4667 us/op
WorkloadActual  78: 3 op, 2348900.00 ns, 782.9667 us/op
WorkloadActual  79: 3 op, 2314100.00 ns, 771.3667 us/op
WorkloadActual  80: 3 op, 2253600.00 ns, 751.2000 us/op
WorkloadActual  81: 3 op, 2310500.00 ns, 770.1667 us/op
WorkloadActual  82: 3 op, 2403100.00 ns, 801.0333 us/op
WorkloadActual  83: 3 op, 2472800.00 ns, 824.2667 us/op
WorkloadActual  84: 3 op, 2281900.00 ns, 760.6333 us/op
WorkloadActual  85: 3 op, 2300200.00 ns, 766.7333 us/op
WorkloadActual  86: 3 op, 2279400.00 ns, 759.8000 us/op
WorkloadActual  87: 3 op, 2223700.00 ns, 741.2333 us/op
WorkloadActual  88: 3 op, 2257000.00 ns, 752.3333 us/op
WorkloadActual  89: 3 op, 2253500.00 ns, 751.1667 us/op
WorkloadActual  90: 3 op, 2256100.00 ns, 752.0333 us/op
WorkloadActual  91: 3 op, 2247600.00 ns, 749.2000 us/op
WorkloadActual  92: 3 op, 2207100.00 ns, 735.7000 us/op
WorkloadActual  93: 3 op, 2297300.00 ns, 765.7667 us/op
WorkloadActual  94: 3 op, 2233000.00 ns, 744.3333 us/op
WorkloadActual  95: 3 op, 2459100.00 ns, 819.7000 us/op
WorkloadActual  96: 3 op, 2262000.00 ns, 754.0000 us/op
WorkloadActual  97: 3 op, 2323700.00 ns, 774.5667 us/op
WorkloadActual  98: 3 op, 2252100.00 ns, 750.7000 us/op
WorkloadActual  99: 3 op, 2284800.00 ns, 761.6000 us/op
WorkloadActual  100: 3 op, 2256200.00 ns, 752.0667 us/op

// AfterActualRun
WorkloadResult   1: 3 op, 2316500.00 ns, 772.1667 us/op
WorkloadResult   2: 3 op, 2266300.00 ns, 755.4333 us/op
WorkloadResult   3: 3 op, 2270000.00 ns, 756.6667 us/op
WorkloadResult   4: 3 op, 2287900.00 ns, 762.6333 us/op
WorkloadResult   5: 3 op, 2286100.00 ns, 762.0333 us/op
WorkloadResult   6: 3 op, 2301400.00 ns, 767.1333 us/op
WorkloadResult   7: 3 op, 2319100.00 ns, 773.0333 us/op
WorkloadResult   8: 3 op, 2275500.00 ns, 758.5000 us/op
WorkloadResult   9: 3 op, 2274700.00 ns, 758.2333 us/op
WorkloadResult  10: 3 op, 2261900.00 ns, 753.9667 us/op
WorkloadResult  11: 3 op, 2290400.00 ns, 763.4667 us/op
WorkloadResult  12: 3 op, 2278000.00 ns, 759.3333 us/op
WorkloadResult  13: 3 op, 2354100.00 ns, 784.7000 us/op
WorkloadResult  14: 3 op, 2373000.00 ns, 791.0000 us/op
WorkloadResult  15: 3 op, 2205100.00 ns, 735.0333 us/op
WorkloadResult  16: 3 op, 2267800.00 ns, 755.9333 us/op
WorkloadResult  17: 3 op, 2234800.00 ns, 744.9333 us/op
WorkloadResult  18: 3 op, 2272800.00 ns, 757.6000 us/op
WorkloadResult  19: 3 op, 2314200.00 ns, 771.4000 us/op
WorkloadResult  20: 3 op, 2282900.00 ns, 760.9667 us/op
WorkloadResult  21: 3 op, 2323000.00 ns, 774.3333 us/op
WorkloadResult  22: 3 op, 2361800.00 ns, 787.2667 us/op
WorkloadResult  23: 3 op, 2266100.00 ns, 755.3667 us/op
WorkloadResult  24: 3 op, 2277700.00 ns, 759.2333 us/op
WorkloadResult  25: 3 op, 2258900.00 ns, 752.9667 us/op
WorkloadResult  26: 3 op, 2292600.00 ns, 764.2000 us/op
WorkloadResult  27: 3 op, 2229900.00 ns, 743.3000 us/op
WorkloadResult  28: 3 op, 2289400.00 ns, 763.1333 us/op
WorkloadResult  29: 3 op, 2295900.00 ns, 765.3000 us/op
WorkloadResult  30: 3 op, 2268600.00 ns, 756.2000 us/op
WorkloadResult  31: 3 op, 2264200.00 ns, 754.7333 us/op
WorkloadResult  32: 3 op, 2257900.00 ns, 752.6333 us/op
WorkloadResult  33: 3 op, 2271400.00 ns, 757.1333 us/op
WorkloadResult  34: 3 op, 2211000.00 ns, 737.0000 us/op
WorkloadResult  35: 3 op, 2222600.00 ns, 740.8667 us/op
WorkloadResult  36: 3 op, 2358100.00 ns, 786.0333 us/op
WorkloadResult  37: 3 op, 2322600.00 ns, 774.2000 us/op
WorkloadResult  38: 3 op, 2265900.00 ns, 755.3000 us/op
WorkloadResult  39: 3 op, 2267100.00 ns, 755.7000 us/op
WorkloadResult  40: 3 op, 2308100.00 ns, 769.3667 us/op
WorkloadResult  41: 3 op, 2275400.00 ns, 758.4667 us/op
WorkloadResult  42: 3 op, 2287000.00 ns, 762.3333 us/op
WorkloadResult  43: 3 op, 2270800.00 ns, 756.9333 us/op
WorkloadResult  44: 3 op, 2257200.00 ns, 752.4000 us/op
WorkloadResult  45: 3 op, 2296300.00 ns, 765.4333 us/op
WorkloadResult  46: 3 op, 2306800.00 ns, 768.9333 us/op
WorkloadResult  47: 3 op, 2335200.00 ns, 778.4000 us/op
WorkloadResult  48: 3 op, 2304300.00 ns, 768.1000 us/op
WorkloadResult  49: 3 op, 2301700.00 ns, 767.2333 us/op
WorkloadResult  50: 3 op, 2312700.00 ns, 770.9000 us/op
